solver,problem,restarts,conflicts,decisions,propagations,conf_lits,num_ev,ev_decisions,ev_conflicts,ev_learnt,total_lbd,mem_used,cpu_time,er_time,satisfiability
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds18_maplesat_preprocess.cnf,2047,1056767,2932146,317618935,121304072,200,0,0,0,48175789,53,119.246,4.49965,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/goel/opensource/vis_arrays_am2910_p1/vis_arrays_am2910_p1.aig_unroll21_maplesat_preprocess.cnf,4,416,2014,27864,3343,0,0,0,0,1822,12,0.020304,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/ordering_principle/op_31_maplesat_preprocess.cnf,133629,112866554,160871322,2683321419,3345971366,0,0,0,0,2345296160,759,4936.6,1232.56,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2019C/qspiflash_dualflexpress_divfive-p098.aig_unroll20_maplesat_preprocess.cnf,14,2117,5217,233776,26378,1,0,0,0,14857,12,0.108163,0.010928,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin_rnd/6regular/tseitin_420n_6regular_maplesat_preprocess.cnf,1692,794535,3204824,27451692,160908211,355,221,58,18,152233700,170,4948.2,4926.64,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict470_maplesat_preprocess.cnf,2814,1460888,5013479,12072576311,72206545,359,274,0,0,39735151,116,4947.99,20.8108,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round40_restrict440_maplesat_preprocess.cnf,5245,3014262,6756982,12158100421,257974793,422,0,0,0,128151733,135,4952.25,36.5062,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round36_restrict445_maplesat_preprocess.cnf,4189,2486284,5205037,8438233529,204119950,279,0,0,0,103725034,67,4948.48,28.1713,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2019A/picorv32_mutCY_nomem-p8.aig_unroll17_maplesat_preprocess.cnf,9214,5817549,13626522,8435045140,735854542,159,18,0,0,156438744,248,4944.18,180.853,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2019C/qspiflash_dualflexpress_divfive-p076.aig_unroll20_maplesat_preprocess.cnf,22,4298,9100,450959,63883,16,0,0,0,31268,12,0.186963,0.012101,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin/tseitin_97_96_grid_maplesat_preprocess.cnf,1,0,9119,18255,0,0,0,0,0,0,17,0.024849,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2018D/zipcpu-busdelay-p36.aig_unroll19_maplesat_preprocess.cnf,149,49189,77025,3991311,1081360,29,0,0,0,484305,12,1.621,0.051277,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/tools_driven_by_sat_solvers_2016/square.2.0.i.smt2-cvc4_maplesat_preprocess.cnf,82,22931,80013,21778695,439626,40,0,0,0,190975,25,8.37702,0.348436,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin/tseitin_100_48_grid_maplesat_preprocess.cnf,1,0,4653,9318,0,0,0,0,0,0,14,0.0177,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict510_maplesat_preprocess.cnf,1,87,354,11383,300,0,0,0,0,220,12,0.011109,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round44_restrict475_maplesat_preprocess.cnf,7547,4244608,6011153,11946069514,550792113,504,0,0,0,106327335,85,4946.54,38.6817,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_dot_matrix/rounds53_maplesat_preprocess.cnf,2324,1233909,10345226,539442577,114271909,892,50,0,0,50472763,497,4943.78,4725.92,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round72_restrict510_maplesat_preprocess.cnf,2,160,655,43310,656,0,0,0,0,415,16,0.041681,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin_rnd/3regular/tseitin_540n_3regular_maplesat_preprocess.cnf,54601,39168763,74847650,25055221221,4018014740,1561,109968,8060307,1519500,3740495799,308,4932.57,486.322,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/grandtour_puzzle_2018/gto_p50c291_maplesat_preprocess.cnf,38297,27736893,31663022,19560653067,1126697603,153,0,0,0,527928523,167,4945.31,278.545,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/goel/industry/cal109/cal109.aig_unroll21_maplesat_preprocess.cnf,30443,20093917,75563466,11138225823,862030928,405,27295,7877,777,410747461,260,4942.83,916.543,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin_rnd/5regular/tseitin_820n_5regular_maplesat_preprocess.cnf,1395,646765,3241720,30757759,142496502,448,363,516,102,133088711,219,4945.43,4924.52,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin/tseitin_100_51_grid_maplesat_preprocess.cnf,1,0,4950,9914,0,0,0,0,0,0,14,0.025216,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2019A/picorv32_mutCX_nomem-p7.aig_unroll3_maplesat_preprocess.cnf,1,5,650,4619,9,0,0,0,0,8,16,0.050339,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_dot_matrix_restricted/round30_restrict465_maplesat_preprocess.cnf,13585,8409918,9573796,8616261133,393950375,576,0,0,0,129820184,69,4947.04,61.4495,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/mann/data-integrity/unsafe/shift_register_top_w64_d64_e0.aig_unroll22_maplesat_preprocess.cnf,14332,8802131,154933830,5971756858,347893342,62,0,0,0,122655432,72,1777.26,85.748,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/counting_principle/count_11_5_maplesat_preprocess.cnf,14,2125,9831,156734,506871,10,0,0,0,371048,37,60.4052,60.179,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2018D/zipcpu-pfcache-p25.aig_unroll22_maplesat_preprocess.cnf,2,137,544,36903,1033,0,0,0,0,613,13,0.020019,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round34_restrict440_maplesat_preprocess.cnf,6396,3676502,6822693,10663816852,408531659,385,6,126705,7451,164576680,80,4947.42,34.383,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/goel/industry/cal182/cal182.aig_unroll17_maplesat_preprocess.cnf,16,3214,5715,150907,35284,10,0,0,0,22596,42,0.267715,0.09537,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/mann/data-integrity/unsafe/arbitrated_top_n3_w128_d128_e0.aig_unroll21_maplesat_preprocess.cnf,574,249503,423394,320769630,7766299,12,0,0,0,3481501,681,202.548,29.0063,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict495_maplesat_preprocess.cnf,511,212058,4057746,807277981,4741993,181,115,0,0,2546587,262,444.026,35.1167,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2018D/zipcpu-zipmmu-p14.aig_unroll15_maplesat_preprocess.cnf,4,471,969,62941,4321,0,0,0,0,2267,12,0.026955,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2019C/qspiflash_qflexpress_divfive-p072.aig_unroll6_maplesat_preprocess.cnf,1,2,1,21,1,0,0,0,0,0,11,0.00072,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round64_restrict445_maplesat_preprocess.cnf,3197,1682057,7415025,8190950595,173552292,451,146,0,0,70403736,346,4948.37,648.407,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round46_restrict475_maplesat_preprocess.cnf,7609,4263271,6147588,11829030570,453698313,611,0,0,0,105208315,95,4948.62,43.116,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_dot_matrix_restricted/round64_restrict500_maplesat_preprocess.cnf,78,21700,161650,38891426,444042,37,0,0,0,175113,18,14.5361,0.148194,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round64_restrict505_maplesat_preprocess.cnf,6,744,5793,1025568,8289,0,0,0,0,4043,16,0.513309,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict460_maplesat_preprocess.cnf,13820,8517290,10741595,10360031092,506153573,716,0,0,0,162106244,91,4949.11,86.0905,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2019C/qspiflash_dualflexpress_divthree-p121.aig_unroll19_maplesat_preprocess.cnf,1,89,1242,7102,434,0,0,0,0,306,11,0.008322,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2018A/zipcpu-busdelay-p36.aig_unroll17_maplesat_preprocess.cnf,94,25672,39732,2021771,513808,24,0,0,0,242792,11,0.816654,0.025561,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/agile/2017/bench_7743.smt2_maplesat_preprocess.cnf,15,2461,6929,112908,17533,10,0,0,0,12221,12,0.057465,0.00492,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_dot_matrix_restricted/round62_restrict480_maplesat_preprocess.cnf,4349,2543790,5169456,12113450047,141167990,1145,0,0,0,53969986,52,4949.26,24.1747,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/goel/industry/cal146/cal146.aig_unroll15_maplesat_preprocess.cnf,25597,17275178,48187202,12146959970,648554942,311,21169,63171,1646,370999065,141,4947.82,389.156,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_dot_matrix_restricted/round34_restrict495_maplesat_preprocess.cnf,1061,521658,634882,566649498,16672662,237,0,0,0,5436615,20,151.842,1.36721,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin/tseitin_91_24_grid_maplesat_preprocess.cnf,123673,94206033,491518967,11719453552,4411240646,2579,21154009,19021623,5142322,3907857380,693,4935.12,1826.63,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_counter_chain_restricted/round60_restrict475_maplesat_preprocess.cnf,2047,1037120,5381368,12099147327,35434595,289,214,0,0,23870566,79,4947.35,18.9415,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/agile/2016/bench_8490.smt2_maplesat_preprocess.cnf,15898,9670872,12699939,6087109101,292688080,306,83,0,0,138311872,81,1364.34,124.589,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round36_restrict480_maplesat_preprocess.cnf,12185,7355877,8500506,14850309171,660524625,351,0,0,0,162867659,104,4949.15,51.1225,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round74_restrict475_maplesat_preprocess.cnf,3581,1868731,4519950,10843275331,251551238,911,0,0,0,43875425,183,4949.17,29.0173,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round46_restrict445_maplesat_preprocess.cnf,8189,4675370,8015454,12217727395,850405753,884,0,0,0,178369063,86,4948.49,51.6216,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round72_restrict455_maplesat_preprocess.cnf,5116,2896057,6741309,14369253990,441258322,1069,0,0,0,99171616,214,4948.91,41.657,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_counter_chain_restricted/round22_restrict440_maplesat_preprocess.cnf,1,9,36,3929,24,0,0,0,0,19,12,0.003773,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/wolf/2019C/zipversa_composecrc_prf-p11.aig_unroll9_maplesat_preprocess.cnf,1,8,39,236,14,0,0,0,0,9,11,0.001236,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/crafted/cnfgen/tseitin/tseitin_28_24_grid_maplesat_preprocess.cnf,1,0,621,1244,0,0,0,0,0,0,11,0.00344,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/parameters_of_industiral/verification/hwmcc19/aig/beem/frogs.5.prop1-func-interl.aig_unroll17_maplesat_preprocess.cnf,92,24533,49202,18078640,490050,36,0,0,0,182573,18,3.97889,0.179811,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php10.cnf,437,160044,177389,1998481,3696275,0,0,0,0,1631590,12,4.44794,0.141583,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php11.cnf,1023,483717,539037,7145216,14298181,0,0,0,0,5440083,20,16.2928,0.592445,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php12.cnf,4094,2185483,2440300,34490502,79410589,0,0,0,0,27417687,42,124.799,5.4658,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php13.cnf,13309,8301981,9357614,145604608,351444929,0,0,0,0,114488985,106,785.585,37.737,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php14.cnf,38337,27745664,30822972,500859034,1487936001,0,0,0,0,415105503,198,4942.48,220.156,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php15.cnf,34941,25775301,28581788,508737565,1582551289,0,0,0,0,410760807,205,4939.81,205.363,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php16.cnf,39353,28356754,31585040,593300571,1883038455,0,0,0,0,481802738,213,4938.04,245.571,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php17.cnf,32767,23565225,26322982,555947029,1798787188,0,0,0,0,422381554,248,4937.7,187.315,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php18.cnf,38337,27745821,30985964,688249122,2270156104,0,0,0,0,525452505,212,4936.96,223.079,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php19.cnf,33808,25120435,28114684,671142816,2294235700,0,0,0,0,505843215,276,4935.2,191.299,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php20.cnf,32766,22304333,25046199,623198885,2148697628,0,0,0,0,456564087,265,4935.68,185.594,INDETERMINATE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php4.cnf,1,7,8,54,12,0,0,0,0,9,11,0,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php5.cnf,1,28,36,277,101,0,0,0,0,71,11,0,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php6.cnf,2,160,199,1921,1065,0,0,0,0,705,11,0.001031,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php7.cnf,7,1033,1217,13011,11684,0,0,0,0,6899,11,0.009195,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php8.cnf,31,7509,8661,101592,105130,0,0,0,0,56844,11,0.123012,0.003062,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php9.cnf,116,31596,35595,410215,564791,0,0,0,0,267021,11,0.600205,0.017568,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_0.cnf,2,131,173,3059,911,0,0,0,0,679,11,0.000876,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_1.cnf,3,352,391,8311,2016,0,0,0,0,1542,11,0.003132,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_2.cnf,4,444,526,9720,2641,0,0,0,0,2028,11,0.003302,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_3.cnf,5,550,659,12852,3226,0,0,0,0,2491,11,0.005839,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_4.cnf,6,692,827,15638,4160,0,0,0,0,3138,11,0.006642,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_5.cnf,5,531,680,12621,3882,0,0,0,0,2996,11,0.008374,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_6.cnf,2,125,164,3131,1124,0,0,0,0,818,11,0.001045,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_7.cnf,6,620,713,14618,3790,0,0,0,0,2813,11,0.011054,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_8.cnf,4,422,503,10183,2464,0,0,0,0,1896,11,0.003826,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_9.cnf,6,628,761,14643,3992,0,0,0,0,2967,11,0.006391,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_0.cnf,14,2150,2561,55169,15797,4,0,0,0,11599,11,0.026134,0.001065,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_1.cnf,4,487,643,13099,3954,0,0,0,0,3022,11,0.00628,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_2.cnf,10,1508,1825,39262,10774,0,0,0,0,7747,11,0.018206,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_3.cnf,8,1212,1428,33022,8684,0,0,0,0,6316,11,0.01352,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_4.cnf,3,235,319,6891,2070,0,0,0,0,1564,11,0.003548,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_5.cnf,9,1393,1652,35936,9549,0,0,0,0,6921,11,0.01784,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_6.cnf,10,1573,1911,42364,11109,0,0,0,0,8129,11,0.018435,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_7.cnf,9,1398,1716,37677,9779,0,0,0,0,7203,11,0.01546,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_8.cnf,8,1261,1489,31929,8694,0,0,0,0,6259,11,0.015335,0,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_9.cnf,3,338,449,9329,2864,0,0,0,0,1994,11,0.003325,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_0.cnf,26,4883,5894,149488,40186,0,0,0,0,28615,11,0.09734,0.00286,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_1.cnf,6,655,851,21015,6530,0,0,0,0,4775,11,0.00768,0,SATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_2.cnf,31,7272,8650,215741,62787,0,0,0,0,45307,11,0.12264,0.00359,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_3.cnf,14,2054,2469,57937,14704,1,0,0,0,10678,11,0.033965,0.001256,UNSATISFIABLE
xmaplesat_sub_rep0_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_4.cnf,15,2670,3157,80638,21665,1,0,0,0,15318,11,0.049419,0.001461,UNSATISFIABLE
