solver,problem,restarts,conflicts,decisions,propagations,conf_lits,num_ev,ev_decisions,ev_conflicts,ev_learnt,total_lbd,mem_used,cpu_time,er_add_time,er_delC_time,er_delV_time,er_sub_time,satisfiability
kissat,/scratch/jt2chung/sat2020/rbsat-v2400c266431gyes6.cnf,857414,56618914,108262212,11061187513,1885358782,0,0,0,0,,71,4994.91,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/DLTM_twitter799_70_13.cnf,41022,1332256,2716521,1337486067,35113010,0,0,0,0,,17,278.49,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/DLTM_twitter845_79_19.cnf,1350,23824,87409,69514342,832475,0,0,0,0,,20,11.1,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/6g_6color_366_040_04.cnf,82447,5008660,10549421,9487825254,303537876,0,0,0,0,,247,4994.93,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/Steiner-9-5-bce.cnf,1,29,32,377,62,0,0,0,0,,1,0,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/DLTM_twitter454_70_11.cnf,73410,2255445,4199618,1320977801,46010990,0,0,0,0,,16,363.46,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/TT7F-34-26.cnf,340821,14832721,112309518,1647013380,545184134,0,0,0,0,,200,4985.9,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/53-131174.cnf,351687,18875717,30524544,1904382769,453152211,0,0,0,0,,50,560.71,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/sted2_0x0_n219-342.cnf,25802,637125,1489951,290787707,14126547,0,0,0,0,,20,95.96,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/4g_5color_170_050_05.cnf,21163,744244,1476237,851117328,22816781,0,0,0,0,,97,644.76,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/Timetable_C_466_E_50_Cl_31_S_28.cnf,232773,32470387,1280211037,16725124844,5832722042,0,0,0,0,,436,4995.44,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/ps_300_322_20.cnf,262,5657,42119,17789397,39479,0,0,0,0,,199,11.65,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/size_5_5_5_i058_r12.cnf,451496,15882958,41289875,1186284858,524505952,0,0,0,0,,29,1644.23,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/ps_200_305_70.cnf,4944,149052,333977,33891831,1282811,0,0,0,0,,158,26.52,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/homer17.shuffled.cnf,1342487,70491207,98096008,1537171955,1036518513,0,0,0,0,,14,1626.76,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/baseballcover13with25_and1positions.cnf,21956,528612,3337406,853450485,7624605,0,0,0,0,,234,108.93,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/w19-20.0.cnf,136178,5005877,8445817,484181101,113796447,0,0,0,0,,127,430.86,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/uum12.smt2.cnf,561023,32330047,40728365,4724027881,751593581,0,0,0,0,,17,4993.08,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/preimage_80r_491m_160h_seed_7.cnf,62532,2501465,4696980,8381901058,173119797,0,0,0,0,,41,2676.55,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/b2005-p4-12x12c10h7-Ser4-0.cnf,192638,12107696,60115658,16208609923,2401666102,0,0,0,0,,237,4995.88,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/newpol34-4.cnf,18876,448308,2387410,4948065935,6501846,0,0,0,0,,1271,1913.19,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/stable-300-0.1-20-98765432130020.cnf,2670,137727,212833,5277467,2860728,0,0,0,0,,5,7,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/rbsat-v2640c305320gyes10.cnf,745246,53124653,100590941,10613778708,1804602107,0,0,0,0,,35,4997.82,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/58-134003.cnf,931677,52790277,80603000,4904736552,1270852508,0,0,0,0,,64,1654.82,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/full-bf-ga-9-ce.cnf,11741,303735,1016560,113024864,13096259,0,0,0,0,,10,32.28,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/ncc_none_5047_6_3_3_3_0_435991723.cnf,1770,267127,75218752,147231924,748269,0,0,0,0,,377,66.15,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/TT7F-34-24B.cnf,343378,14827868,119730824,1495653375,595349112,0,0,0,0,,344,4983.76,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,85599,3619651,4715646,240630503,72647145,0,0,0,0,,6,186.75,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/TT7F-34-24E.cnf,533002,23564993,185122374,2391413416,946828727,0,0,0,0,,350,4996.59,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/baseballcover13with25_and3positions.cnf,149330,5840983,11232638,2151226632,95874071,0,0,0,0,,622,753.39,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/full-bg-gb-6-ce.cnf,997122,44884093,76609666,3089469963,1169713990,0,0,0,0,,30,4997.36,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/cz-alt-3-7.cnf,221206,9657429,14865124,5633632360,207185977,0,0,0,0,,29,2534.18,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/size_5_5_5_i131_r12.cnf,287986,10266227,26357144,707635331,321521085,0,0,0,0,,22,877.21,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-8-wffvars-450-cryptocplx-40-overlap-2.cnf,728133,38613497,62786068,2016531275,839234440,0,0,0,0,,22,4998.96,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/baseballcover13with25.cnf,25164,670536,3753275,830371084,9727425,0,0,0,0,,231,117.63,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/ncc_none_21015_5_3_3_0_0_11.cnf,10696,890609,676328196,1250015691,1936190,0,0,0,0,,599,523.84,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/170104584.cnf,932288,60518266,99087378,2658384057,1452869037,0,0,0,0,,17,4998.86,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/velev-pipe-uns-1.0-9.cnf,71991,3727455,23941215,4804892951,195372937,0,0,0,0,,170,539.42,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/ccp-s8-facto4.cnf,826801,179239058,3033933124,11315673940,5083137417,0,0,0,0,,60,4976.5,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/ssAES_4-4-8_round_7-10_faultAt_8_fault_injections_2_seed_1579630418.cnf,613623,29577130,57706387,6941545232,679463170,0,0,0,0,,110,4270.4,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/6g_5color_164_100_01.cnf,2822,130627,311694,1265712310,6151506,0,0,0,0,,4190,3682.98,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/DLTM_twitter249_74_10.cnf,162655,5761927,11264682,7274753067,159289072,0,0,0,0,,37,2364.61,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/Kakuro-easy-149-ext.xml.hg_4.cnf,161548,7187128,17604877,6084521582,224189869,0,0,0,0,,1729,4995.76,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/simon03:sat02bis:k2fix_gr_2pinvar_w8.used-as.sat04-349.cnf,92,17891,193864,357517,126638,0,0,0,0,,29,1.29,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/TT7F-33-24C.cnf,583911,26217084,204097364,2679114113,1064771988,0,0,0,0,,234,4998.57,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/full-bg-gb-8-ce.cnf,371562,15890071,34707047,2115681939,601970556,0,0,0,0,,21,1221.62,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/VanDerWaerden_2-3-16_238.cnf,1303626,97920287,135586245,3189860973,2337814702,0,0,0,0,,24,4994.13,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/preimage_80r_490m_160h_seed_150.cnf,110561,4257116,8136720,11108151925,292097710,0,0,0,0,,52,4998.71,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/170055892.cnf,14089,686651,1262315,32712065,16240219,0,0,0,0,,4,23.83,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/TT7F-34-25.cnf,545861,24500278,186252291,2592816624,953845376,0,0,0,0,,271,4998.25,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/DLTM_twitter454_70_12.cnf,36827,1124358,2331421,774262566,27325406,0,0,0,0,,14,189.86,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/full-bf-ga-7-ce.cnf,167030,6393325,13364068,671757615,189184481,0,0,0,0,,13,383.76,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/53-131674.cnf,683201,35579615,56837087,3656810057,851805285,0,0,0,0,,58,1075.86,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/w19-2.0.cnf,268590,10620338,16890229,972402157,230465100,0,0,0,0,,102,1008.84,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/size_4_5_5_i031_w31_r9.cnf,797108,32710707,54509498,1665057424,645134559,0,0,0,0,,24,3227.4,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/preimage_80r_493m_160h_seed_457.cnf,64123,2948176,5058835,11830116947,225303948,0,0,0,0,,42,2961.53,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/w16-5.cnf,548350,22269056,37393077,2788712696,597975028,0,0,0,0,,39,4977.54,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/newpol29-4.cnf,10466,253754,1325578,2321509452,3788494,0,0,0,0,,830,672.45,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/TT7F-33-24D.cnf,615226,26764040,213843264,2742708462,1075734485,0,0,0,0,,238,4989.26,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/newpol4-6.cnf,45971,1440479,2682205,232223916,29347031,0,0,0,0,,15,97.55,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/6g_5color_170_030_04.cnf,414156,23995196,44630943,14865004556,984822900,0,0,0,0,,41,4994.23,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/170225515.cnf,236687,15000791,25065238,685611144,360369619,0,0,0,0,,10,915.56,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/size_5_5_5_i260_r12.cnf,884526,33827089,82873314,2341874102,1060286110,0,0,0,0,,36,4459.7,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/sted3_0x1e3-147.cnf,104662,3587397,9058792,634799330,119954015,0,0,0,0,,19,405.64,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/Kakuro-easy-132-ext.xml.hg_9.cnf,1372,129565,1368980,130235828,1758766,0,0,0,0,,1931,248.66,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/crafted_n12_d6_c4_num9.cnf,32145,1218639,2382463,1058545650,49410882,0,0,0,0,,511,312.9,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/g2-T85.2.1.cnf,10744,437875,2383170,1519228727,7236027,0,0,0,0,,1356,518.68,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/problem_21.smt2.cnf,24229,785703,1988334,125801659,21370618,0,0,0,0,,8,48.58,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/Kakuro-easy-097-ext.xml.hg_4.cnf,71275,2685019,6571650,2079083260,62211392,0,0,0,0,,1417,1741.64,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/Timetable_C_181_E_34_Cl_12_S_6.cnf,450795,35235406,828528096,13778288578,6713032447,0,0,0,0,,164,4998.87,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/vlsat2_16676_1598591.dimacs.cnf,271398,36435691,61356046,24793578261,2405259264,0,0,0,0,,113,4341.86,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/crafted_n11_d6_c4_num19.cnf,22652,745117,1490007,537547060,18429120,0,0,0,0,,416,170.96,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/bv-term-small-rw_350.smt2.cnf,480286,30888988,42234928,10476089891,945780268,0,0,0,0,,19,4999.24,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/newpol6-7.cnf,660303,26069633,46744704,7352029351,628412181,0,0,0,0,,61,4594.77,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/preimage_80r_491m_160h_seed_71.cnf,61309,3019670,5131296,10712722233,220829536,0,0,0,0,,42,4986.96,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-132-wffvars-500-cryptocplx-31-overlap-2.cnf,6207,375532,648260,26604993,8690333,0,0,0,0,,5,12,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/abw-O-impcol_d.mtx-w101.cnf,4467,1590942,6129803,2802968854,479675867,0,0,0,0,,324,525.61,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/iffyInterleavedModMult-8.smt2.cnf,598767,28664544,38546768,5941722064,572935116,0,0,0,0,,27,4998.73,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/ncc_none_2_19_5_3_1_0_435991723.cnf,56775,1174515,42516261,9018359302,22536247,0,0,0,0,,5263,4266.61,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/bv-term-small-rw_503.smt2.cnf,48304,1822264,4611829,253595270,60889639,0,0,0,0,,14,115.29,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-115-wffvars-500-cryptocplx-31-overlap-2.cnf,35683,1857987,3398247,127259364,44524426,0,0,0,0,,6,73.15,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/Steiner-729-112-bce.cnf,421353,25431026,56779447,13706428652,1925867457,0,0,0,0,,84,4998.32,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/LABS_n071_goal001-sc2013.cnf,99440,3521858,6882165,15156109364,73105857,0,0,0,0,,65,2573.63,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/LABS_n038_goal002.cnf,197935,7115020,12106856,5869397443,127223684,0,0,0,0,,19,1274.24,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/ps_200_306_70.cnf,6624,472712,1123613,204826669,5325651,0,0,0,0,,167,60.92,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/ncc_none_2_17_4_3_0_0_435991723.cnf,14334,232315,21771567,3707903929,3510897,0,0,0,0,,1459,1261.81,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/53-131587.cnf,1454522,82754422,128934258,7963622625,2046574941,0,0,0,0,,68,2515.96,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/53-131220.cnf,448566,24918442,39451108,2403740432,585255633,0,0,0,0,,59,690.82,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,183067,7643495,12443876,891228241,142976425,0,0,0,0,,22,535.16,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/6s20.cnf,109476,4253563,10499345,2898761170,96944958,0,0,0,0,,34,656.67,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/Steiner-45-16-bce.cnf,7477,226996,320115,6309991,2688395,0,0,0,0,,3,6.36,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/Steiner-15-7-bce.cnf,40,289,509,7650,1303,0,0,0,0,,1,0,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/w15.cnf,266337,11166763,16285047,679387150,243580011,0,0,0,0,,29,1989.87,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/ncc_none_2_18_8_3_1_0_435991723.cnf,12329,318459,7100000,1079649561,4236915,0,0,0,0,,749,517.29,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/baseballcover11with25_and5positions.cnf,16013,565641,2228674,968713026,10852278,0,0,0,0,,624,151.33,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/49-132779.cnf,579660,25202506,40643256,2445340290,586660234,0,0,0,0,,56,735.87,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/atco_enc2_opt2_05_9-sc2014.cnf,48986,1592338,4936149,631618818,34749521,0,0,0,0,,46,271.37,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/baseballcover12with24_and2positions.cnf,46183,1660456,4002744,1382294815,27803097,0,0,0,0,,624,273.05,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/size_4_5_5_i000_w31_r9.cnf,733450,30926894,51152494,1516041448,608308907,0,0,0,0,,20,2661.42,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/Kakuro-easy-126-ext.xml.hg_7.cnf,3226,145740,929386,135097022,2142862,0,0,0,0,,1901,214.36,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/22930-0426-195.smt2.cnf,354964,15449932,24218517,1611510250,355418508,0,0,0,0,,47,3695.55,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/Steiner-135-33-bce.cnf,1227466,48146065,85696205,3265456634,1413928532,0,0,0,0,,39,4998.82,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/DLTM_twitter634_77_14.cnf,38593,1125352,2574285,1401357232,33318016,0,0,0,0,,22,289.49,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/ssp-0.046166496845693274.cnf,111490,2204247,5914030,10648292795,49782247,0,0,0,0,,75,2672.03,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/mrpp_8x8#16_12.cnf,2125,76472,685635,6066585,787289,0,0,0,0,,10,2.56,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/fclqcolor-18-14-11.cnf.gz.CP3-cnfmiter.cnf,4,15989,92830,127671038,105570,0,0,0,0,,16,6.19,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/hcp_CP16_16.cnf,47784,2403957,15610718,7485332053,149383613,0,0,0,0,,43,367.33,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/59-129706.cnf,480181,23798581,36557732,2035745493,522286067,0,0,0,0,,63,704.53,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/abw-K-dwt__234.mtx-w54.cnf,997572,41778981,75040249,38123458485,976093195,0,0,0,0,,44,4967.57,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/w19-49.0.cnf,147001,5456760,8526013,540484040,129103895,0,0,0,0,,100,535.06,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/baseballcover12with22_and2positions.cnf,70444,2105043,4785157,1146818470,30695000,0,0,0,0,,627,300.43,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-121-wffvars-500-cryptocplx-31-overlap-2.cnf,89738,4854225,8644573,303307157,118645415,0,0,0,0,,9,237.27,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/Steiner-81-21-bce.cnf,1226377,56365545,82098233,1945503397,1261145276,0,0,0,0,,30,4998.58,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/post-cbmc-aes-ee-r2.cnf,31654,1496733,3276282,71785053,16933974,0,0,0,0,,95,135.58,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/fsf-300-354-2-2-3-2.23.opt.cnf,747988,58627364,113447214,3696197101,2316730008,0,0,0,0,,23,4997.76,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/170225812.cnf,57916,3340541,5798460,157956215,79406175,0,0,0,0,,7,136.16,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/01-integer-programming-20-30-40.cnf,43194,1667080,2685245,4858835994,36373854,0,0,0,0,,309,2339.88,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/hid-uns-enc-6-1-0-0-0-0-3251.cnf,49937,1735178,3520485,275165131,42725544,0,0,0,0,,15,233.69,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/dislog_a12_x12_n22.cnf,338676,15388399,21405980,3245260631,357772993,0,0,0,0,,81,4998.72,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/ex051_9-sc2018.cnf,329421,18544890,40259803,4642879357,542705034,0,0,0,0,,139,4998.02,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/hid-uns-enc-6-1-0-0-0-0-26462.cnf,69840,2561527,5153778,390006611,70877078,0,0,0,0,,18,236.75,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/bivium-39-200-0s0-0x5fa955de2b4f64d00226837d226c955de4566ce95f660180d7-30.cnf,559276,21411599,29896684,1210670368,429763423,0,0,0,0,,15,2510.94,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/frb59-26-1.used-as.sat04-891.cnf,1292968,72876781,129136966,11323329028,1831722599,0,0,0,0,,32,4999.04,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/VanDerWaerden_pd_2-3-26_635.cnf,1168392,80200125,115693631,3270999240,2029544670,0,0,0,0,,25,4999.11,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/sgen4-unsat-89-1.cnf,827193,34669292,47173631,470469203,533308540,0,0,0,0,,43,4998.56,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07.cnf,26226,1764230,2326822,871135746,27089379,0,0,0,0,,30,115.31,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf,1015368,136084804,1306986979,7094014332,4067815183,0,0,0,0,,33,4997.96,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/ps_300_314_20.cnf,128,3418,21355,6747366,30192,0,0,0,0,,174,10.6,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/full-bg-gb-7-ce.cnf,1129688,52527490,99817211,5203076258,1639209769,0,0,0,0,,31,4996.8,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/vlsat2_32480_4362044.dimacs.cnf,8913,17896369,25390243,18334035296,2718621988,0,0,0,0,,327,4997.47,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/abw-I-ash85.mtx-w24.cnf,1087904,60740695,95718042,26795384261,1489917112,0,0,0,0,,42,4996.22,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/bv-term-small-rw_848.smt2.cnf,503112,24538196,43280048,4903848654,745007491,0,0,0,0,,31,4997.71,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/GreenTao_2-5-5_34308.cnf,379483,23033582,263101746,4134951704,6022063100,0,0,0,0,,141,4998.22,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/Timetable_C_241_E_45_Cl_16_S_14.cnf,276249,52046504,1341295650,15029453381,5844352665,0,0,0,0,,184,4997.52,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/b1904P1-8x8c6h7SAT.cnf,213250,6559937,21342342,4433341092,303823851,0,0,0,0,,66,1679.29,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/170059722.cnf,310461,19546644,32601935,875075007,466829036,0,0,0,0,,13,1174.43,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/vlsat2_15440_1409906.dimacs.cnf,307360,36602000,59518760,23512901599,2289748757,0,0,0,0,,97,4998.06,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/grain-53-80-0s0-seed-125-4-init-35.cnf,235769,8567375,12445789,897231160,145547010,0,0,0,0,,8,461.73,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/hid-uns-enc-6-1-0-0-0-0-14492.cnf,39963,1385718,2768832,219801596,33581703,0,0,0,0,,12,119.48,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/vlsat2_40170_5970608.dimacs.cnf,1875,3593512,5853710,4285162880,762844260,0,0,0,0,,397,1490.99,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/preimage_80r_491m_160h_seed_407.cnf,79564,4061331,7074681,15828046299,343636043,0,0,0,0,,49,4998.26,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/Timetable_C_151_E_34_Cl_10_S_4.cnf,612932,40519807,593111080,15270083941,6945498003,0,0,0,0,,108,4999.18,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/dlx1c.ucl.sat.chaff.4.1.bryant.cnf,155,720,4219,975844,5537,0,0,0,0,,4,0.11,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/009-80-8.cnf,574624,30628631,292442380,2849489619,1488375646,0,0,0,0,,113,1627.58,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/b2005-p5-14x14c17h9-Ser3-0.cnf,130964,6611814,35084334,18160984387,1251665917,0,0,0,0,,1546,4997.27,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/ssp-0.497665446947731.cnf,28976,409130,2348602,489415978,8907372,0,0,0,0,,28,99.41,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/vlsat2_37758_5364539.dimacs.cnf,455,626317,1100643,772310732,94119034,0,0,0,0,,310,230.64,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/Kakuro-easy-052-ext.xml.hg_4.cnf,11460,560346,1872412,241994365,9334907,0,0,0,0,,423,185.59,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/g2-hwmcc15deep-6s516r-k17.cnf,304208,16901385,300004583,5041313569,382242534,0,0,0,0,,24,1157.23,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/schup-l2s-bc56s-1-k391.cnf,2854,781249,1976562,2094317636,41906988,0,0,0,0,,205,371.57,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,112952,5090771,23485189,5102812942,284642165,0,0,0,0,,43,919.33,0,0,0,0,SATISFIABLE
kissat,/scratch/jt2chung/sat2020/velev-dlx-uns-1.0-05.cnf,26929,1287334,14824474,2703934460,84141807,0,0,0,0,,388,373.1,0,0,0,0,UNSATISFIABLE
kissat,/scratch/jt2chung/sat2020/mulhs16.smt2.cnf,455435,23493112,35155489,6643350076,731475173,0,0,0,0,,33,4999.02,0,0,0,0,
kissat,/scratch/jt2chung/sat2020/vlsat2_35929_5082743.dimacs.cnf,9958,20035192,29131773,21236480842,3506131987,0,0,0,0,,383,4993.82,0,0,0,0,
